species,recording,norm,r2_active,r2_passive,sigma,gain_active,gain_passive,tau,bic_active,bic_passive,passive_gap,winner
Sensitive Mimosa,BYB_Recording_2024-06-27_19.01.26,norm,0.7258546243288242,0.7270988981921513,0.05,0.96902121299127,0.9854536826191266,0.9995999999999999,-12477.49954394652,-12482.16548584205,0.00124427386332715,passive
Sensitive Mimosa,BYB_Recording_2024-06-27_19.01.26,raw,0.3580954846030665,0.3580954846030665,0.0,1.0,1.0,0.9995999999999999,35177.554394418155,35185.48027473489,0.0,active
Sensitive Mimosa,BYB_Recording_2024-06-27_19.15.52,norm,0.7960453207484862,0.9029875068855377,0.18389830508474575,1.014582897345629,1.370169925068262,0.6636,-16554.509494126673,-18742.25475852255,0.10694218613705153,passive
Sensitive Mimosa,BYB_Recording_2024-06-27_19.15.52,raw,0.31449793942857507,0.31449793942857507,0.0,1.0,1.0,0.6636,35577.03909830975,35585.03035223959,0.0,active
Sensitive Mimosa,BYB_Recording_2024-06-27_19.57.29,norm,0.9441607737373966,0.9441607737373966,0.0,1.040654376799856,1.040654376799856,0.4452,-14076.942854229901,-14069.21575974512,0.0,active
Sensitive Mimosa,BYB_Recording_2024-06-27_19.57.29,raw,0.34414155849446426,0.34414155849446426,0.0,1.0,1.0,0.4452,28823.85951982534,28831.58661431012,0.0,active
Sensitive Mimosa,BYB_Recording_2024-07-08_16.06.58,norm,0.8372124037865378,0.8873464062615969,0.3177966101694915,1.1657531213975993,1.713377958743024,0.0084,-19721.786335193476,-21104.70744814685,0.05013400247505906,passive
Sensitive Mimosa,BYB_Recording_2024-07-08_16.06.58,raw,0.834511569974455,0.8606424501200551,0.18389830508474575,1.0,1.0,0.0084,39293.459453302356,38652.24395790875,0.026130880145600166,passive
Sensitive Mimosa,BYB_Recording_2024-07-08_17.02.56,norm,0.889999017606403,0.9084474761218635,0.25084745762711863,1.074629631614112,1.2743412142941826,1.9656,-21823.374053765056,-22537.28642580688,0.01844845851546051,passive
Sensitive Mimosa,BYB_Recording_2024-07-08_17.02.56,raw,0.8333834046740756,0.8333834046740756,0.0,1.0,1.0,1.9656,50489.2218805345,50497.499292533445,0.0,active
Sensitive Mimosa,BYB_Recording_2024-07-08_17.19.08,norm,0.9510238087380333,0.9800602454835181,0.11694915254237288,1.0335746521195648,1.1209607558599635,0.08399999999999999,-18043.81805294587,-20614.892039403545,0.02903643674548484,passive
Sensitive Mimosa,BYB_Recording_2024-07-08_17.19.08,raw,0.7499646255062167,0.7499646255062167,0.0,1.0,1.0,0.08399999999999999,30549.51130143724,30557.473368745996,0.0,active
Sensitive Mimosa,BYB_Recording_2024-07-10_12.31.11,norm,0.43047799081726634,0.4320131163364307,0.05,0.6668882121877503,0.6817175703279469,0.025034574904479502,-29183.862731166802,-29193.734114591836,0.0015351255191643487,passive
Sensitive Mimosa,BYB_Recording_2024-07-10_12.31.11,raw,0.4304778679152357,0.4317987497228043,0.05,1.0,1.0,0.025034574904479502,44712.90463908324,44705.64825929406,0.001320881807568619,passive
Sensitive Mimosa,BYB_Recording_2024-07-10_12.56.35,norm,0.24296176667933156,0.24501210222631542,0.11694915254237288,0.34998128483097657,0.3691262089869257,0.11682801622090434,-13383.024924312023,-13383.986298636555,0.0020503355469838613,passive
Sensitive Mimosa,BYB_Recording_2024-07-10_12.56.35,raw,-3.797331764339928,0.0064217410724460855,3.1296610169491523,1.0,1.0,0.11682801622090434,34099.24599213063,31767.50923969418,3.803753505412374,passive
Sensitive Mimosa,BYB_Recording_2024-07-11_11.28.52,norm,0.8606988758204401,0.8606988758204401,0.0,0.8461551260223191,0.8461551260223191,1.7607651016150583,-20271.819801776834,-20263.667891903893,0.0,active
Sensitive Mimosa,BYB_Recording_2024-07-11_11.28.52,raw,0.8413286772519097,0.8413286772519097,0.0,1.0,1.0,1.7607651016150583,24717.549809827113,24725.701719700053,0.0,active
Sensitive Mimosa,BYB_Recording_2024-07-11_11.50.12,norm,0.7906012053794625,0.7906012053794625,0.0,0.8033938985303618,0.8033938985303618,0.8511755467523031,-16498.896618557334,-16490.854240552162,0.0,active
Sensitive Mimosa,BYB_Recording_2024-07-11_11.50.12,raw,0.7625127621850063,0.7625127621850063,0.0,1.0,1.0,0.8511755467523031,25641.173111923796,25649.21548992897,0.0,active
Sensitive Mimosa,BYB_Recording_2024-07-11_12.37.51,norm,0.8285143727421483,0.8301650587462794,0.05,0.9427655826690293,0.9602406096816385,0.9763484212747006,-10991.551189261258,-11004.259574045995,0.0016506860041310967,passive
Sensitive Mimosa,BYB_Recording_2024-07-11_12.37.51,raw,0.8216590333878508,0.8259674006414193,0.05,1.0,1.0,0.9763484212747006,16924.57849330211,16880.75357538628,0.004308367253568424,passive
Sensitive Mimosa,BYB_Recording_2024-07-11_13.14.26,norm,0.24936911234244274,0.2727970159585188,0.25084745762711863,0.547039985548068,0.7481919922094301,1.7106959518060993,-27855.299292217496,-28058.43070012337,0.02342790361607605,passive
Sensitive Mimosa,BYB_Recording_2024-07-11_13.14.26,raw,0.044197527299368544,0.24342732664372302,0.3177966101694915,1.0,1.0,1.7106959518060993,55430.909404665115,53877.31396790307,0.19922979934435447,passive
Tomato,BYB_Recording_2024-02-03_21.26.23,norm,0.7172165407125847,0.7858590387755358,0.25084745762711863,0.8260115675363332,1.057502408316956,0.21,-12480.902746002163,-13243.166188649977,0.06864249806295109,passive
Tomato,BYB_Recording_2024-02-03_21.26.23,raw,0.03017597591035992,0.7249931918852011,0.4516949152542373,1.0,1.0,0.21,31705.975682966353,28222.81925822445,0.6948172159748411,passive
Tomato,BYB_Recording_2024-02-03_21.30.34,norm,0.3930643885686008,0.3930643885686008,0.0,0.3958774189683751,0.3958774189683751,0.0084,-15407.57999197655,-15399.645478512668,0.0,active
Tomato,BYB_Recording_2024-02-03_21.30.34,raw,-5.168642749581878,0.10159784737751787,1.5228813559322034,1.0,1.0,0.0084,32301.83167731869,30076.767769016187,5.270240596959395,passive
Tomato,BYB_Recording_2024-02-06_19.19.43,norm,0.4039841271784972,0.4046965506517767,0.05,0.8348046245791567,0.8406807827460923,1.1927999999999999,-11498.27500192052,-11494.396593253132,0.0007124234732794887,active
Tomato,BYB_Recording_2024-02-06_19.19.43,raw,0.3425370753373449,0.34980413698428103,0.18389830508474575,1.0,1.0,1.1927999999999999,38782.45506744125,38750.57654680587,0.007267061646936135,passive
Tomato,BYB_Recording_2024-02-06_20.01.08,norm,0.4001697360908849,0.4001697360908849,0.0,0.5411208926109582,0.5411208926109582,0.8231999999999999,-7643.840988212885,-7636.266943207514,0.0,active
Tomato,BYB_Recording_2024-02-06_20.01.08,raw,-20.634264909615915,0.14355576577307727,1.4559322033898305,1.0,1.0,0.8231999999999999,21820.79815492965,20178.069440193765,20.77782067538899,passive
Tomato,BYB_Recording_2024-02-12_20.26.05,norm,0.3388928578269589,0.6823264680375183,1.0542372881355933,0.5555517763351162,3.2999233461652935,4.9559999999999995,-16983.947221634084,-19949.713259664266,0.3434336102105594,passive
Tomato,BYB_Recording_2024-02-12_20.26.05,raw,-3.892491400329873,0.6767482315743667,0.9203389830508475,1.0,1.0,4.9559999999999995,43943.2101052477,36557.960857311424,4.56923963190424,passive
Tomato,BYB_Recording_2024-02-19_18.44.04,norm,0.41907609478314956,0.4904168514560058,0.3847457627118644,0.6397861814046922,0.8967115636188216,1.0836,-20314.237389633417,-20967.656943061862,0.07134075667285622,passive
Tomato,BYB_Recording_2024-02-19_18.44.04,raw,0.3800892214992627,0.39049020415116786,0.11694915254237288,1.0,1.0,1.0836,53349.08987271917,53272.13483752836,0.010400982651905144,passive
Tomato,BYB_Recording_2024-06-26_23.32.41,norm,0.70963492330288,0.8314451344650173,0.5855932203389831,0.9243694662763132,1.9186732513409601,2.268,-6858.621120267116,-7790.987079975713,0.1218102111621373,passive
Tomato,BYB_Recording_2024-06-26_23.32.41,raw,-17.48810835764242,0.46661565380475434,1.255084745762712,1.0,1.0,2.268,20846.87624313932,18571.36636143984,17.954724011447176,passive
Tomato,BYB_Recording_2024-06-26_23.54.25,norm,0.09842391576911147,0.18743392164667128,0.9872881355932204,0.43597930825546766,3.5618840161705774,2.4192,-4786.736265576063,-4987.650447503732,0.0890100058775598,passive
Tomato,BYB_Recording_2024-06-26_23.54.25,raw,-1.2045257562247103,0.17038613350851395,0.8533898305084746,1.0,1.0,2.4192,23231.00272519599,21474.446045279677,1.3749118897332242,passive
Tomato,BYB_Recording_2024-06-27_00.22.45,norm,0.28130011604110994,0.541251708196357,0.652542372881356,0.6197219601603213,1.9537974793272688,1.5708,-6482.556297732447,-7375.0819838121,0.2599515921552471,passive
Tomato,BYB_Recording_2024-06-27_00.22.45,raw,0.2721732176866638,0.32777105196352474,0.18389830508474575,1.0,1.0,1.5708,23993.133253083823,23841.411122860118,0.055597834276860936,passive
Tomato,BYB_Recording_2024-06-27_00.38.23,norm,0.2569229012747266,0.27583646988603616,0.25084745762711863,0.4420297762162417,0.5213053712751997,1.6463999999999999,-6618.618745578615,-6667.08701838453,0.01891356861130955,passive
Tomato,BYB_Recording_2024-06-27_00.38.23,raw,0.24733392657469355,0.25384480610777704,0.11694915254237288,1.0,1.0,1.6463999999999999,28189.7328149957,28178.49639442498,0.006510879533083491,passive
Tomato,BYB_Recording_2024-07-05_16.48.00,norm,0.2776118522848745,0.277622878249267,0.05,0.4172271019834506,0.41852363781825674,6.4764,-8935.48542509146,-8927.570501310862,1.1025964392508136e-05,active
Tomato,BYB_Recording_2024-07-05_16.48.00,raw,-5.041683587158256,0.056416374606039654,2.0584745762711862,1.0,1.0,6.4764,33752.05021040572,31612.95719361815,5.098099961764296,passive
Tomato,BYB_Recording_2024-07-05_16.51.56,norm,0.543940840319473,0.7179516900905536,0.7194915254237289,0.8058610845402348,1.8039050934940042,0.9576,-12949.579781676013,-14651.178981961317,0.1740108497710806,passive
Tomato,BYB_Recording_2024-07-05_16.51.56,raw,0.15027451233541256,0.7101449215933229,0.652542372881356,1.0,1.0,0.9576,40879.38249942251,37060.815625272466,0.5598704092579103,passive
Tomato,BYB_Recording_2024-07-09_15.12.30,norm,0.9035027274315065,0.9100005522852046,0.25084745762711863,0.878136998443405,0.9312434134506441,0.6842783807224397,-12190.12227394864,-12355.467295629598,0.006497824853698098,passive
Tomato,BYB_Recording_2024-07-09_15.12.30,raw,0.8946667502456547,0.8951029585194207,0.11694915254237288,1.0,1.0,0.6842783807224397,5159.464093099682,5156.973566462063,0.00043620827376600335,passive
Tomato,BYB_Recording_2024-07-10_11.32.51,norm,0.3717208998858855,0.7188358014525136,1.188135593220339,0.7252806410852433,3.424821734053787,3.3546330372002533,-6447.258568339414,-8458.388783058857,0.34711490156662805,passive
Tomato,BYB_Recording_2024-07-10_11.32.51,raw,0.2144749826420943,0.5587714419425152,0.7194915254237289,1.0,1.0,3.3546330372002533,10954.632024205208,9514.142546547164,0.34429645930042085,passive
Venus Flytrap,BYB_Recording_2024-01-28_16.49.19,norm,0.5267546279254551,0.6690862036018743,0.3177966101694915,0.9644866176996303,1.7522997189924483,0.4284,-17565.62727461395,-19051.27965326983,0.1423315756764192,passive
Venus Flytrap,BYB_Recording_2024-01-28_16.49.19,raw,-9.675402918823579,0.41991137487502683,0.8533898305084746,1.0,1.0,0.4284,39293.50034167831,34135.20071447243,10.095314293698605,passive
Venus Flytrap,BYB_Recording_2024-05-16_22.38.00,norm,0.6423305577625875,0.7594329195907823,0.25084745762711863,0.9966510360815967,1.5282989816558035,0.504,-10358.722692501688,-11289.729758774403,0.11710236182819478,passive
Venus Flytrap,BYB_Recording_2024-05-16_22.38.00,raw,-42.46872659175264,0.09600303234796115,1.723728813559322,1.0,1.0,0.504,29404.691684903624,27534.065893998457,42.5647296241006,passive
Venus Flytrap,BYB_Recording_2024-05-21_00.22.52,norm,0.6182976957212335,0.7162833278364371,0.18389830508474575,0.8800852764738675,1.2155663460959674,0.5208,-9676.392361560895,-10296.181793079739,0.09798563211520361,passive
Venus Flytrap,BYB_Recording_2024-05-21_00.22.52,raw,-1.6922618555856306,0.44519069482847073,0.5855932203389831,1.0,1.0,0.5208,29202.3183272077,26499.014933616727,2.1374525504141015,passive
Venus Flytrap,BYB_Recording_2024-05-22_23.31.14,norm,0.893056492732703,0.8997038357686548,0.11694915254237288,1.041755524283186,1.142223395211213,0.4704,-9434.864708712725,-9539.827772003446,0.006647343035951714,passive
Venus Flytrap,BYB_Recording_2024-05-22_23.31.14,raw,-48.92671546123545,0.05514272235232143,1.9245762711864407,1.0,1.0,0.4704,21942.965032020078,20637.54002552223,48.981858183587775,passive
Venus Flytrap,BYB_Recording_2024-05-22_23.36.51,norm,0.6847310319077563,0.8843505435440412,0.11694915254237288,1.0930686940900727,1.6894947612762998,0.2688,-6482.190510056589,-7892.983840309499,0.19961951163628489,passive
Venus Flytrap,BYB_Recording_2024-05-22_23.36.51,raw,-0.32790474715438256,0.7971876475645782,0.18389830508474575,1.0,1.0,0.2688,20291.72325256098,17641.96337024166,1.1250923947189606,passive
Venus Flytrap,BYB_Recording_2024-05-23_22.13.46,norm,0.7538398910651707,0.9279144576188488,0.18389830508474575,1.1983268699762564,1.875743618964118,0.2772,-11391.331646770583,-14216.880787800063,0.17407456655367815,passive
Venus Flytrap,BYB_Recording_2024-05-23_22.13.46,raw,-0.20067085476598745,0.8243564812982176,0.25084745762711863,1.0,1.0,0.2772,32012.745228494776,27586.021410972135,1.025027336064205,passive
Venus Flytrap,BYB_Recording_2024-05-25_20.35.34,norm,0.8788306027394672,0.8830361094786641,0.11694915254237288,1.0554739287493335,1.1158398959726563,0.3948,-9331.190504381584,-9388.87835763776,0.00420550673919684,passive
Venus Flytrap,BYB_Recording_2024-05-25_20.35.34,raw,-7.241799750216135,0.4291311879523112,1.0542372881355933,1.0,1.0,0.3948,22986.106343650357,20680.140722103562,7.670930938168446,passive
Venus Flytrap,BYB_Recording_2024-05-27_22.48.45,norm,0.8693633085144414,0.9424368389419228,0.18389830508474575,1.0705432208286652,1.4375718498259067,0.36119999999999997,-13804.08142901389,-15827.898846612678,0.07307353042748133,passive
Venus Flytrap,BYB_Recording_2024-05-27_22.48.45,raw,0.8610023313363221,0.9266454824864728,0.11694915254237288,1.0,1.0,0.36119999999999997,28997.792557016077,27421.147707925502,0.06564315115015074,passive
Venus Flytrap,BYB_Recording_2024-05-29_00.04.58,norm,0.59705901868071,0.610009617020884,0.05,0.8076569149103138,0.8608368582791845,0.2268,-8453.35000430571,-8505.267096129905,0.01295059834017398,passive
Venus Flytrap,BYB_Recording_2024-05-29_00.04.58,raw,-2.058005405762294,0.37073142094727274,0.3847457627118644,1.0,1.0,0.2268,21978.265635742504,19883.29112321165,2.428736826709567,passive
Venus Flytrap,BYB_Recording_2024-05-29_00.16.30,norm,0.9517796980117796,0.9555337657436885,0.11694915254237288,1.0053926348173903,1.083053824974536,0.43679999999999997,-14086.458632162576,-14256.669477883288,0.0037540677319088944,passive
Venus Flytrap,BYB_Recording_2024-05-29_00.16.30,raw,-0.09166585076587386,0.6415900917991979,0.3847457627118644,1.0,1.0,0.43679999999999997,28029.47295751774,25592.413680357473,0.7332559425650718,passive
Venus Flytrap,BYB_Recording_2024-05-30_01.09.15,norm,0.9036122517193458,0.9146055918265334,0.11694915254237288,1.101128869995306,1.1978020973536394,0.21839999999999998,-11500.239516863108,-11738.453641057755,0.010993340107187666,passive
Venus Flytrap,BYB_Recording_2024-05-30_01.09.15,raw,-7.6872066725868144,0.22096912275755198,0.9872881355932204,1.0,1.0,0.21839999999999998,25247.080817341,23341.722754060902,7.908175795344366,passive
Venus Flytrap,BYB_Recording_2024-06-01_21.44.30,norm,0.8088873516861074,0.8437165177226773,0.11694915254237288,1.1819881180910758,1.358199405955837,0.294,-11211.019818453062,-11648.955947180635,0.034829166036569936,passive
Venus Flytrap,BYB_Recording_2024-06-01_21.44.30,raw,0.7994978478274103,0.8426231512083486,0.11694915254237288,1.0,1.0,0.294,23488.4880395963,22959.75849154381,0.04312530338093834,passive
Venus Flytrap,BYB_Recording_2024-06-02_21.01.38,norm,0.8684580440207399,0.8753773826536717,0.05,1.0457806233773395,1.076328199252071,0.14279999999999998,-16081.467775353569,-16222.46876146406,0.006919338632931815,passive
Venus Flytrap,BYB_Recording_2024-06-02_21.01.38,raw,0.7464732838372103,0.7464732838372103,0.0,1.0,1.0,0.14279999999999998,31984.563161558464,31992.484697190597,0.0,active
Venus Flytrap,BYB_Recording_2024-07-03_11.24.59,norm,0.1897507254380567,0.28296804020920197,0.4516949152542373,0.35340452187589416,0.8193643912092806,0.650898947516467,-10677.479788846953,-11079.780595031343,0.09321731477114525,passive
Venus Flytrap,BYB_Recording_2024-07-03_11.24.59,raw,0.131254942948845,0.13179349296326281,0.11694915254237288,1.0,1.0,0.650898947516467,30783.017104236675,30789.053877571627,0.0005385500144178268,active
Venus Flytrap,BYB_Recording_2025-01-10_17.18.20_Venus_11 mm_2record,norm,0.19144906197378764,0.2197432606374422,0.5855932203389831,0.28736843299514075,0.6945397559897666,0.44227748997913785,-17708.447009803996,-17848.543355074486,0.02829419866365457,passive
Venus Flytrap,BYB_Recording_2025-01-10_17.18.20_Venus_11 mm_2record,raw,0.17110298613863384,0.17110298613863384,0.0,1.0,1.0,0.44227748997913785,34112.73035747966,34121.06530911109,0.0,active
Venus Flytrap,BYB_Recording_2025-01-10_17.49.47_Venus_7.5_2mm_record,norm,0.5226219151139719,0.5916415170858937,0.18389830508474575,0.8108138100734409,1.1179250134246497,0.31710461545674035,-20134.151560275553,-20840.01473754283,0.0690196019719218,passive
Venus Flytrap,BYB_Recording_2025-01-10_17.49.47_Venus_7.5_2mm_record,raw,-7.391777720248497,0.14635709664623786,1.255084745762712,1.0,1.0,0.31710461545674035,27181.937602147755,23298.397748320283,7.538134816894734,passive
Venus Flytrap,BYB_Recording_2025-01-14_17.17.22-13 mm,norm,0.8632996708338987,0.8752783801581415,0.11694915254237288,0.8513439526913689,0.9254066427078858,0.16689716602986335,-18370.50700914202,-18666.500704944552,0.011978709324242831,passive
Venus Flytrap,BYB_Recording_2025-01-14_17.17.22-13 mm,raw,0.26776918546685,0.6713971500707698,0.3177966101694915,1.0,1.0,0.16689716602986335,24139.028996094217,21490.204085818023,0.4036279646039198,passive
Venus Flytrap,BYB_Recording_2025-01-14_17.31.14 -11 mm,norm,0.8737185437230346,0.9597301646800199,0.25084745762711863,1.1522786166626384,1.4848997671325752,0.4673120648836174,-16431.922564862576,-20363.389834272955,0.08601162095698534,passive
Venus Flytrap,BYB_Recording_2025-01-14_17.31.14 -11 mm,raw,-20.457469955685546,0.23680183809090782,1.5228813559322034,1.0,1.0,0.4673120648836174,29292.86408483589,25981.946049716767,20.694271793776455,passive
